timestamp,equity,cash,gross_notional,unrealized_pnl
2026-01-23T04:38:48.826655548+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:49.826673337+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:50.826686432+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:52.076700288+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:53.076835955+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:54.076845919+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:55.076848898+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:56.076856306+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:57.076866479+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:58.076875257+00:00,1000000,1000000,-0,-0
2026-01-23T04:38:59.076915804+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:00.326525184+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:01.326574081+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:02.326648667+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:03.326730988+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:04.326868746+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:05.326876377+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:06.576412025+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:07.576526833+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:08.576872492+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:09.826886072+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:10.826908363+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:12.076575114+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:13.076943750+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:14.076946912+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:15.076949265+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:16.326786043+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:17.576436595+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:18.576475331+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:19.576653378+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:20.576664853+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:21.576723536+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:22.576902614+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:23.826393096+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:24.826658215+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:25.826672006+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:26.826682575+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:27.826692132+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:28.826773212+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:30.076731472+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:31.076746568+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:32.076747047+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:33.077303605+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:34.326443+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:35.326580739+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:36.326628030+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:37.326832761+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:38.326845568+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:39.326853508+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:40.327014478+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:41.327040656+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:42.576609341+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:43.576619323+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:44.576622317+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:45.576707708+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:46.576770226+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:47.576777011+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:48.576802479+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:49.576900906+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:50.576929351+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:51.826528114+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:52.826853609+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:53.826862982+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:55.076351819+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:56.076935909+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:57.326346202+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:58.326550567+00:00,1000000,1000000,-0,-0
2026-01-23T04:39:59.326562362+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:00.326766158+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:01.576512999+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:02.576520054+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:03.576558650+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:04.576560811+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:05.576569758+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:06.826737982+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:07.826739639+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:08.826743173+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:09.827290464+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:10.834196953+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:11.843093494+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:13.076904160+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:14.076908526+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:15.076914602+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:16.326443753+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:17.326455620+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:18.326511602+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:19.326949283+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:20.326959362+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:21.576463359+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:22.576845524+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:23.826949707+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:25.077786335+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:26.326647504+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:27.326711075+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:28.326793810+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:29.326800633+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:30.326881646+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:31.580335131+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:32.580341576+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:33.580423462+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:34.580753846+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:35.587831238+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:36.830012841+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:37.830064728+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:38.830070276+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:39.830358567+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:40.830362588+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:41.830471002+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:42.830803978+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:43.830815782+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:44.830820080+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:46.080288619+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:47.080293391+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:48.080308024+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:49.080418465+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:50.080422032+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:51.080436661+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:52.080440141+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:53.080741227+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:54.330147120+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:55.330155053+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:56.330176110+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:57.330181537+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:58.330549830+00:00,1000000,1000000,-0,-0
2026-01-23T04:40:59.580079582+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:00.580106131+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:01.580175355+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:02.580240787+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:03.583520552+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:04.830254863+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:05.830270581+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:06.830288959+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:07.830340651+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:08.830357484+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:09.830365281+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:10.832879068+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:12.080110793+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:13.080237432+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:14.080258980+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:15.080295518+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:16.080310681+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:17.080312523+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:18.088810818+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:19.330082991+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:20.330199075+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:21.330216306+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:22.330985583+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:23.331045133+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:24.579976932+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:25.580006985+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:26.580029637+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:27.580291992+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:28.580309840+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:29.580319170+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:30.580325732+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:31.580333222+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:32.580337893+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:33.580422918+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:34.580426664+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:35.580465850+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:36.830111381+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:37.830642020+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:38.830793991+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:40.080152758+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:41.080159739+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:42.080182295+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:43.080195086+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:44.080235990+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:45.080695933+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:46.330132008+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:47.330139454+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:48.330141856+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:49.330151051+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:50.330255391+00:00,1000000,1000000,-0,-0
2026-01-23T04:41:51.330295782+00:00,1000000,1000000,-0,-0
